 0	 2558	 
 1	 2109	 
 2	 2226	 
 3	 3056	 
 4	 3162	 
 5	 2837	 
 6	 2806	 
 7	 2629	 
 8	 2373	 
 9	 2218	 
 10	 2186	 
 11	 2021	 
 12	 1851	 
 13	 1810	 
 14	 1780	 
 15	 1755	 
 16	 1751	 
 17	 1767	 
 18	 1763	 
 19	 1776	 
 20	 1839	 
 21	 1889	 
 22	 1843	 
 23	 1879	 
 24	 1925	 
 25	 1918	 
 26	 2099	 
 27	 2077	 
 28	 2076	 
 29	 2103	 
 30	 2131	 
 31	 2240	 
 32	 2301	 
 33	 2378	 
 34	 2439	 
 35	 2382	 
 36	 2462	 
 37	 2439	 
 38	 2591	 
 39	 2592	 
 40	 2679	 
 41	 2775	 
 42	 2802	 
 43	 2830	 
 44	 2915	 
 45	 3062	 
 46	 3132	 
 47	 3232	 
 48	 3350	 
 49	 3414	 
 50	 3628	 
 51	 3839	 
 52	 3932	 
 53	 4060	 
 54	 4180	 
 55	 4402	 
 56	 4524	 
 57	 4661	 
 58	 4838	 
 59	 5021	 
 60	 5051	 
 61	 5127	 
 62	 5372	 
 63	 5606	 
 64	 5586	 
 65	 5623	 
 66	 5804	 
 67	 5874	 
 68	 6151	 
 69	 6327	 
 70	 6303	 
 71	 6446	 
 72	 6613	 
 73	 6685	 
 74	 6742	 
 75	 6922	 
 76	 6974	 
 77	 6911	 
 78	 7039	 
 79	 7056	 
 80	 7027	 
 81	 7030	 
 82	 6989	 
 83	 6951	 
 84	 6964	 
 85	 6811	 
 86	 6922	 
 87	 7006	 
 88	 7081	 
 89	 7178	 
 90	 7284	 
 91	 7411	 
 92	 7557	 
 93	 7547	 
 94	 7596	 
 95	 7725	 
 96	 7744	 
 97	 7905	 
 98	 7823	 
 99	 7989	 
 100	 7872	 
 101	 8091	 
 102	 7691	 
 103	 7674	 
 104	 7504	 
 105	 7457	 
 106	 7402	 
 107	 7556	 
 108	 7380	 
 109	 7377	 
 110	 7456	 
 111	 7344	 
 112	 7546	 
 113	 7793	 
 114	 8037	 
 115	 7841	 
 116	 7964	 
 117	 8048	 
 118	 8226	 
 119	 7880	 
 120	 7991	 
 121	 7995	 
 122	 8413	 
 123	 8769	 
 124	 8727	 
 125	 9365	 
 126	 9183	 
 127	 8929	 
 128	 8841	 
 129	 8449	 
 130	 8405	 
 131	 8511	 
 132	 8217	 
 133	 8436	 
 134	 8007	 
 135	 8140	 
 136	 8070	 
 137	 8024	 
 138	 8343	 
 139	 8413	 
 140	 7984	 
 141	 8313	 
 142	 8628	 
 143	 8110	 
 144	 7793	 
 145	 7631	 
 146	 7593	 
 147	 7535	 
 148	 7045	 
 149	 6989	 
 150	 6871	 
 151	 6774	 
 152	 6760	 
 153	 6713	 
 154	 6539	 
 155	 6605	 
 156	 6739	 
 157	 6177	 
 158	 6042	 
 159	 6207	 
 160	 6181	 
 161	 5999	 
 162	 5900	 
 163	 5800	 
 164	 5744	 
 165	 5765	 
 166	 5645	 
 167	 5639	 
 168	 6073	 
 169	 6091	 
 170	 6017	 
 171	 6293	 
 172	 5790	 
 173	 6018	 
 174	 6255	 
 175	 5616	 
 176	 5858	 
 177	 5772	 
 178	 6136	 
 179	 6289	 
 180	 6290	 
 181	 6274	 
 182	 6002	 
 183	 6247	 
 184	 6755	 
 185	 6973	 
 186	 7283	 
 187	 7056	 
 188	 7206	 
 189	 7465	 
 190	 7565	 
 191	 7362	 
 192	 7423	 
 193	 7287	 
 194	 7221	 
 195	 7343	 
 196	 6740	 
 197	 6687	 
 198	 6808	 
 199	 6705	 
 200	 6528	 
 201	 7076	 
 202	 6588	 
 203	 6386	 
 204	 6702	 
 205	 7262	 
 206	 6930	 
 207	 6517	 
 208	 7057	 
 209	 7841	 
 210	 8472	 
 211	 8015	 
 212	 8831	 
 213	 8378	 
 214	 8429	 
 215	 9906	 
 216	 7412	 
 217	 9700	 
 218	 7870	 
 219	 8153	 
 220	 7827	 
 221	 6333	 
 222	 6412	 
 223	 7484	 
 224	 6676	 
 225	 6590	 
 226	 6483	 
 227	 7445	 
 228	 7806	 
 229	 8447	 
 230	 9016	 
 231	 7970	 
 232	 8564	 
 233	 8538	 
 234	 8285	 
 235	 8326	 
 236	 9522	 
 237	 9286	 
 238	 7842	 
 239	 7916	 
 240	 7562	 
 241	 7625	 
 242	 7775	 
 243	 7927	 
 244	 8562	 
 245	 8918	 
 246	 9868	 
 247	 10112	 
 248	 11852	 
 249	 11389	 
 250	 13746	 
 251	 16195	 
 252	 24794	 
 253	 49576	 
 254	 91545	 
 255	 183088	 
