 0	 55077	 
 1	 13568	 
 2	 17716	 
 3	 16228	 
 4	 17052	 
 5	 20980	 
 6	 20075	 
 7	 18048	 
 8	 17889	 
 9	 17239	 
 10	 17347	 
 11	 18333	 
 12	 20134	 
 13	 19574	 
 14	 19605	 
 15	 19680	 
 16	 19151	 
 17	 18944	 
 18	 18782	 
 19	 18791	 
 20	 19024	 
 21	 19075	 
 22	 19166	 
 23	 19050	 
 24	 18822	 
 25	 18147	 
 26	 18346	 
 27	 17595	 
 28	 17468	 
 29	 17610	 
 30	 17284	 
 31	 17083	 
 32	 17197	 
 33	 16585	 
 34	 16525	 
 35	 16229	 
 36	 16376	 
 37	 16460	 
 38	 16562	 
 39	 16799	 
 40	 16946	 
 41	 17944	 
 42	 18239	 
 43	 18471	 
 44	 19092	 
 45	 18436	 
 46	 18713	 
 47	 18836	 
 48	 18976	 
 49	 19125	 
 50	 18842	 
 51	 18780	 
 52	 18324	 
 53	 18767	 
 54	 19149	 
 55	 19554	 
 56	 19246	 
 57	 20006	 
 58	 20272	 
 59	 20801	 
 60	 20497	 
 61	 21520	 
 62	 22252	 
 63	 23745	 
 64	 23277	 
 65	 23265	 
 66	 22855	 
 67	 23280	 
 68	 23125	 
 69	 23285	 
 70	 23678	 
 71	 24563	 
 72	 25347	 
 73	 25362	 
 74	 24761	 
 75	 25125	 
 76	 25203	 
 77	 25525	 
 78	 25865	 
 79	 24839	 
 80	 24812	 
 81	 24274	 
 82	 24468	 
 83	 24210	 
 84	 24506	 
 85	 25154	 
 86	 25618	 
 87	 26324	 
 88	 26881	 
 89	 26766	 
 90	 26062	 
 91	 26065	 
 92	 26163	 
 93	 25655	 
 94	 24999	 
 95	 24991	 
 96	 24182	 
 97	 23971	 
 98	 24005	 
 99	 24266	 
 100	 25119	 
 101	 25612	 
 102	 25520	 
 103	 25249	 
 104	 24696	 
 105	 24383	 
 106	 24160	 
 107	 24159	 
 108	 23904	 
 109	 23842	 
 110	 23887	 
 111	 23974	 
 112	 23969	 
 113	 24218	 
 114	 24134	 
 115	 24283	 
 116	 24178	 
 117	 23842	 
 118	 24071	 
 119	 23292	 
 120	 23250	 
 121	 22389	 
 122	 22394	 
 123	 22430	 
 124	 22104	 
 125	 22101	 
 126	 22250	 
 127	 22278	 
 128	 22581	 
 129	 22640	 
 130	 21841	 
 131	 21656	 
 132	 21446	 
 133	 21459	 
 134	 21216	 
 135	 21030	 
 136	 20674	 
 137	 20917	 
 138	 21105	 
 139	 21028	 
 140	 21671	 
 141	 21934	 
 142	 21755	 
 143	 21737	 
 144	 21607	 
 145	 21886	 
 146	 21728	 
 147	 21732	 
 148	 21485	 
 149	 21877	 
 150	 21091	 
 151	 21112	 
 152	 20812	 
 153	 20714	 
 154	 20082	 
 155	 19118	 
 156	 17781	 
 157	 17108	 
 158	 16364	 
 159	 15295	 
 160	 14545	 
 161	 14146	 
 162	 13684	 
 163	 13199	 
 164	 13320	 
 165	 13124	 
 166	 12741	 
 167	 12638	 
 168	 12664	 
 169	 12302	 
 170	 12194	 
 171	 11884	 
 172	 11196	 
 173	 11264	 
 174	 10932	 
 175	 10485	 
 176	 10305	 
 177	 10166	 
 178	 9862	 
 179	 9935	 
 180	 9502	 
 181	 9105	 
 182	 8806	 
 183	 8400	 
 184	 7991	 
 185	 7560	 
 186	 7232	 
 187	 6929	 
 188	 6919	 
 189	 6737	 
 190	 6721	 
 191	 6787	 
 192	 6818	 
 193	 7005	 
 194	 6822	 
 195	 6863	 
 196	 6728	 
 197	 6882	 
 198	 6941	 
 199	 6589	 
 200	 6780	 
 201	 6670	 
 202	 6672	 
 203	 6573	 
 204	 6371	 
 205	 6421	 
 206	 6338	 
 207	 6088	 
 208	 6010	 
 209	 5728	 
 210	 5722	 
 211	 5615	 
 212	 5641	 
 213	 5604	 
 214	 5863	 
 215	 5673	 
 216	 5635	 
 217	 5673	 
 218	 5807	 
 219	 5693	 
 220	 5545	 
 221	 5707	 
 222	 5717	 
 223	 5541	 
 224	 5452	 
 225	 5427	 
 226	 5070	 
 227	 5104	 
 228	 4722	 
 229	 4562	 
 230	 4525	 
 231	 4779	 
 232	 4965	 
 233	 5189	 
 234	 5485	 
 235	 5515	 
 236	 5416	 
 237	 5353	 
 238	 5435	 
 239	 5654	 
 240	 5784	 
 241	 6109	 
 242	 6359	 
 243	 9234	 
 244	 10082	 
 245	 10720	 
 246	 13676	 
 247	 12935	 
 248	 12143	 
 249	 12990	 
 250	 25706	 
 251	 53740	 
 252	 40236	 
 253	 49130	 
 254	 19450	 
 255	 28038	 
