 0	 7978	 
 1	 2158	 
 2	 2137	 
 3	 2109	 
 4	 2103	 
 5	 2159	 
 6	 2299	 
 7	 2275	 
 8	 2320	 
 9	 2442	 
 10	 2320	 
 11	 2391	 
 12	 2430	 
 13	 2327	 
 14	 2504	 
 15	 2439	 
 16	 2502	 
 17	 2506	 
 18	 2412	 
 19	 2510	 
 20	 2712	 
 21	 2764	 
 22	 2744	 
 23	 2902	 
 24	 3009	 
 25	 3845	 
 26	 3191	 
 27	 2865	 
 28	 2677	 
 29	 2642	 
 30	 2637	 
 31	 2824	 
 32	 4093	 
 33	 6187	 
 34	 7099	 
 35	 4838	 
 36	 2784	 
 37	 2750	 
 38	 2716	 
 39	 2681	 
 40	 2725	 
 41	 2954	 
 42	 2709	 
 43	 2708	 
 44	 2696	 
 45	 2532	 
 46	 2389	 
 47	 2335	 
 48	 2528	 
 49	 2456	 
 50	 2419	 
 51	 2346	 
 52	 2316	 
 53	 2327	 
 54	 2182	 
 55	 2232	 
 56	 2240	 
 57	 2114	 
 58	 2173	 
 59	 2112	 
 60	 2091	 
 61	 2090	 
 62	 2157	 
 63	 2149	 
 64	 2221	 
 65	 2188	 
 66	 2265	 
 67	 2202	 
 68	 2165	 
 69	 2221	 
 70	 2177	 
 71	 2269	 
 72	 2312	 
 73	 2372	 
 74	 2321	 
 75	 2401	 
 76	 2260	 
 77	 2202	 
 78	 2300	 
 79	 2141	 
 80	 2181	 
 81	 2221	 
 82	 2178	 
 83	 2212	 
 84	 2222	 
 85	 2240	 
 86	 2277	 
 87	 2328	 
 88	 2175	 
 89	 2236	 
 90	 2176	 
 91	 2322	 
 92	 2382	 
 93	 2351	 
 94	 2587	 
 95	 2721	 
 96	 2922	 
 97	 2875	 
 98	 2844	 
 99	 2581	 
 100	 2418	 
 101	 2491	 
 102	 2329	 
 103	 2335	 
 104	 2240	 
 105	 2121	 
 106	 2188	 
 107	 2089	 
 108	 2174	 
 109	 2184	 
 110	 2161	 
 111	 2136	 
 112	 2044	 
 113	 2051	 
 114	 1936	 
 115	 1895	 
 116	 1866	 
 117	 1883	 
 118	 1807	 
 119	 1762	 
 120	 1807	 
 121	 1753	 
 122	 1741	 
 123	 1746	 
 124	 1739	 
 125	 1635	 
 126	 1718	 
 127	 1596	 
 128	 1718	 
 129	 1719	 
 130	 1667	 
 131	 1600	 
 132	 1572	 
 133	 1677	 
 134	 1788	 
 135	 1717	 
 136	 1783	 
 137	 1868	 
 138	 2036	 
 139	 1994	 
 140	 2033	 
 141	 2287	 
 142	 2390	 
 143	 2418	 
 144	 2638	 
 145	 2601	 
 146	 2590	 
 147	 2446	 
 148	 3091	 
 149	 2931	 
 150	 2754	 
 151	 2647	 
 152	 2743	 
 153	 2772	 
 154	 2803	 
 155	 2891	 
 156	 2503	 
 157	 2489	 
 158	 2362	 
 159	 2359	 
 160	 2555	 
 161	 2445	 
 162	 2417	 
 163	 2325	 
 164	 2318	 
 165	 2443	 
 166	 2430	 
 167	 2415	 
 168	 2393	 
 169	 2420	 
 170	 2496	 
 171	 2402	 
 172	 2485	 
 173	 2516	 
 174	 2380	 
 175	 2293	 
 176	 2356	 
 177	 2416	 
 178	 2325	 
 179	 2457	 
 180	 2415	 
 181	 2571	 
 182	 2631	 
 183	 2505	 
 184	 2548	 
 185	 2644	 
 186	 2547	 
 187	 2713	 
 188	 2672	 
 189	 2748	 
 190	 2969	 
 191	 2836	 
 192	 2821	 
 193	 2795	 
 194	 2722	 
 195	 2803	 
 196	 2793	 
 197	 2731	 
 198	 2587	 
 199	 2788	 
 200	 2810	 
 201	 2922	 
 202	 2890	 
 203	 2983	 
 204	 2899	 
 205	 2740	 
 206	 2678	 
 207	 2670	 
 208	 2608	 
 209	 2627	 
 210	 2636	 
 211	 2724	 
 212	 2456	 
 213	 2509	 
 214	 2573	 
 215	 2684	 
 216	 2822	 
 217	 2726	 
 218	 2876	 
 219	 2913	 
 220	 3163	 
 221	 3332	 
 222	 3548	 
 223	 3614	 
 224	 3188	 
 225	 2970	 
 226	 2883	 
 227	 2688	 
 228	 2680	 
 229	 2634	 
 230	 2755	 
 231	 2927	 
 232	 2862	 
 233	 2830	 
 234	 2843	 
 235	 2836	 
 236	 2887	 
 237	 2912	 
 238	 3355	 
 239	 3474	 
 240	 3422	 
 241	 4005	 
 242	 4764	 
 243	 5440	 
 244	 5617	 
 245	 5554	 
 246	 8079	 
 247	 4670	 
 248	 5626	 
 249	 2385	 
 250	 2514	 
 251	 2277	 
 252	 2455	 
 253	 2727	 
 254	 2816	 
 255	 4276	 
