 0	 19444	 
 1	 11872	 
 2	 9107	 
 3	 8106	 
 4	 8508	 
 5	 10313	 
 6	 8911	 
 7	 8586	 
 8	 7990	 
 9	 7959	 
 10	 8137	 
 11	 8337	 
 12	 8785	 
 13	 8642	 
 14	 8367	 
 15	 8227	 
 16	 8230	 
 17	 8803	 
 18	 9303	 
 19	 10180	 
 20	 11019	 
 21	 11842	 
 22	 12160	 
 23	 12120	 
 24	 12107	 
 25	 12054	 
 26	 12032	 
 27	 12188	 
 28	 12218	 
 29	 12489	 
 30	 12781	 
 31	 13012	 
 32	 13106	 
 33	 13509	 
 34	 13662	 
 35	 13747	 
 36	 14179	 
 37	 14631	 
 38	 15165	 
 39	 15661	 
 40	 16331	 
 41	 16535	 
 42	 17176	 
 43	 17578	 
 44	 18809	 
 45	 18501	 
 46	 18165	 
 47	 18376	 
 48	 18687	 
 49	 19347	 
 50	 20327	 
 51	 20632	 
 52	 20595	 
 53	 19597	 
 54	 20859	 
 55	 21628	 
 56	 22123	 
 57	 22363	 
 58	 23703	 
 59	 27025	 
 60	 27011	 
 61	 26757	 
 62	 27703	 
 63	 26128	 
 64	 24625	 
 65	 24902	 
 66	 26176	 
 67	 28077	 
 68	 29548	 
 69	 30549	 
 70	 33122	 
 71	 31499	 
 72	 30621	 
 73	 30752	 
 74	 32197	 
 75	 32273	 
 76	 32146	 
 77	 32381	 
 78	 34307	 
 79	 35781	 
 80	 35461	 
 81	 36909	 
 82	 33869	 
 83	 32287	 
 84	 31183	 
 85	 30842	 
 86	 30536	 
 87	 30244	 
 88	 30446	 
 89	 29802	 
 90	 29167	 
 91	 29806	 
 92	 30472	 
 93	 32014	 
 94	 32569	 
 95	 32072	 
 96	 31933	 
 97	 31392	 
 98	 30419	 
 99	 29921	 
 100	 29883	 
 101	 29146	 
 102	 29609	 
 103	 30351	 
 104	 30254	 
 105	 29660	 
 106	 29472	 
 107	 29252	 
 108	 29209	 
 109	 29594	 
 110	 29855	 
 111	 30427	 
 112	 30153	 
 113	 29706	 
 114	 29653	 
 115	 29205	 
 116	 29005	 
 117	 28568	 
 118	 27266	 
 119	 27704	 
 120	 27003	 
 121	 26194	 
 122	 26132	 
 123	 25985	 
 124	 25383	 
 125	 25467	 
 126	 25232	 
 127	 24191	 
 128	 23729	 
 129	 23903	 
 130	 23572	 
 131	 23509	 
 132	 23088	 
 133	 22711	 
 134	 22087	 
 135	 21711	 
 136	 21075	 
 137	 20695	 
 138	 20463	 
 139	 20784	 
 140	 20550	 
 141	 21012	 
 142	 20969	 
 143	 21288	 
 144	 21396	 
 145	 21369	 
 146	 21484	 
 147	 21495	 
 148	 21678	 
 149	 21452	 
 150	 21105	 
 151	 20122	 
 152	 19457	 
 153	 18900	 
 154	 18214	 
 155	 17274	 
 156	 16767	 
 157	 16077	 
 158	 15594	 
 159	 14540	 
 160	 14129	 
 161	 13400	 
 162	 12918	 
 163	 12473	 
 164	 11921	 
 165	 11614	 
 166	 10945	 
 167	 10560	 
 168	 10226	 
 169	 9674	 
 170	 9792	 
 171	 9439	 
 172	 9140	 
 173	 9148	 
 174	 9004	 
 175	 8829	 
 176	 8667	 
 177	 8513	 
 178	 8307	 
 179	 8186	 
 180	 7856	 
 181	 7686	 
 182	 7488	 
 183	 7537	 
 184	 7237	 
 185	 7383	 
 186	 7017	 
 187	 6967	 
 188	 6744	 
 189	 6797	 
 190	 6791	 
 191	 6469	 
 192	 6369	 
 193	 6326	 
 194	 6336	 
 195	 6377	 
 196	 6378	 
 197	 6486	 
 198	 6380	 
 199	 6269	 
 200	 6119	 
 201	 6227	 
 202	 6115	 
 203	 5962	 
 204	 5946	 
 205	 5926	 
 206	 6054	 
 207	 6089	 
 208	 5926	 
 209	 5714	 
 210	 5585	 
 211	 5394	 
 212	 5240	 
 213	 5457	 
 214	 5323	 
 215	 5270	 
 216	 5309	 
 217	 5147	 
 218	 5143	 
 219	 5078	 
 220	 4987	 
 221	 5115	 
 222	 5020	 
 223	 4877	 
 224	 4814	 
 225	 4853	 
 226	 4751	 
 227	 4981	 
 228	 5031	 
 229	 4952	 
 230	 5170	 
 231	 5086	 
 232	 5219	 
 233	 5354	 
 234	 5342	 
 235	 5971	 
 236	 6633	 
 237	 7929	 
 238	 8367	 
 239	 6715	 
 240	 6416	 
 241	 7620	 
 242	 7997	 
 243	 8410	 
 244	 8595	 
 245	 9645	 
 246	 8127	 
 247	 9384	 
 248	 10012	 
 249	 12858	 
 250	 18377	 
 251	 26132	 
 252	 52010	 
 253	 65918	 
 254	 24735	 
 255	 5463	 
