 0	 1936	 
 1	 1319	 
 2	 1045	 
 3	 986	 
 4	 886	 
 5	 783	 
 6	 757	 
 7	 699	 
 8	 643	 
 9	 592	 
 10	 594	 
 11	 577	 
 12	 594	 
 13	 634	 
 14	 594	 
 15	 565	 
 16	 632	 
 17	 676	 
 18	 658	 
 19	 766	 
 20	 992	 
 21	 1165	 
 22	 1132	 
 23	 1494	 
 24	 1617	 
 25	 2255	 
 26	 1873	 
 27	 1487	 
 28	 1458	 
 29	 1477	 
 30	 1447	 
 31	 1764	 
 32	 3268	 
 33	 5666	 
 34	 6837	 
 35	 4172	 
 36	 2233	 
 37	 2071	 
 38	 1924	 
 39	 1853	 
 40	 1777	 
 41	 1850	 
 42	 1847	 
 43	 1881	 
 44	 1928	 
 45	 1926	 
 46	 1883	 
 47	 1901	 
 48	 1870	 
 49	 1915	 
 50	 1815	 
 51	 1870	 
 52	 1763	 
 53	 1859	 
 54	 1910	 
 55	 1812	 
 56	 1900	 
 57	 1869	 
 58	 1906	 
 59	 1921	 
 60	 1925	 
 61	 1927	 
 62	 1851	 
 63	 1795	 
 64	 1867	 
 65	 1811	 
 66	 1817	 
 67	 1760	 
 68	 1863	 
 69	 1817	 
 70	 1765	 
 71	 1760	 
 72	 1749	 
 73	 1852	 
 74	 1784	 
 75	 1833	 
 76	 1713	 
 77	 1780	 
 78	 1828	 
 79	 1792	 
 80	 1744	 
 81	 1772	 
 82	 1762	 
 83	 1856	 
 84	 1785	 
 85	 1875	 
 86	 1910	 
 87	 1837	 
 88	 1884	 
 89	 1820	 
 90	 1921	 
 91	 1856	 
 92	 1824	 
 93	 1813	 
 94	 1788	 
 95	 1767	 
 96	 1793	 
 97	 1791	 
 98	 1854	 
 99	 1819	 
 100	 1727	 
 101	 1792	 
 102	 1754	 
 103	 1776	 
 104	 1814	 
 105	 1844	 
 106	 1851	 
 107	 1856	 
 108	 1883	 
 109	 1937	 
 110	 1960	 
 111	 1906	 
 112	 1893	 
 113	 1949	 
 114	 1916	 
 115	 1933	 
 116	 2111	 
 117	 2070	 
 118	 2244	 
 119	 2288	 
 120	 2356	 
 121	 2325	 
 122	 2484	 
 123	 2459	 
 124	 2537	 
 125	 2570	 
 126	 2671	 
 127	 2703	 
 128	 2862	 
 129	 2957	 
 130	 3138	 
 131	 3077	 
 132	 3130	 
 133	 3099	 
 134	 3219	 
 135	 3180	 
 136	 2940	 
 137	 3751	 
 138	 3689	 
 139	 3516	 
 140	 3465	 
 141	 3154	 
 142	 3357	 
 143	 3374	 
 144	 3562	 
 145	 3647	 
 146	 3114	 
 147	 3112	 
 148	 2816	 
 149	 2869	 
 150	 3043	 
 151	 2800	 
 152	 2722	 
 153	 2718	 
 154	 2626	 
 155	 2696	 
 156	 2593	 
 157	 2618	 
 158	 2676	 
 159	 2611	 
 160	 2529	 
 161	 2563	 
 162	 2648	 
 163	 2532	 
 164	 2668	 
 165	 2545	 
 166	 2437	 
 167	 2499	 
 168	 2533	 
 169	 2547	 
 170	 2574	 
 171	 2371	 
 172	 2554	 
 173	 2548	 
 174	 2573	 
 175	 2513	 
 176	 2588	 
 177	 2660	 
 178	 2718	 
 179	 2729	 
 180	 2890	 
 181	 2897	 
 182	 2943	 
 183	 2926	 
 184	 2962	 
 185	 3012	 
 186	 2986	 
 187	 3126	 
 188	 2934	 
 189	 3009	 
 190	 3007	 
 191	 2990	 
 192	 2981	 
 193	 3112	 
 194	 3226	 
 195	 3187	 
 196	 3112	 
 197	 3241	 
 198	 3147	 
 199	 3237	 
 200	 3376	 
 201	 3405	 
 202	 3504	 
 203	 3674	 
 204	 3592	 
 205	 3764	 
 206	 3798	 
 207	 3787	 
 208	 3724	 
 209	 3786	 
 210	 3720	 
 211	 3901	 
 212	 3995	 
 213	 4037	 
 214	 4010	 
 215	 4152	 
 216	 4169	 
 217	 4105	 
 218	 4200	 
 219	 4366	 
 220	 4116	 
 221	 4380	 
 222	 4547	 
 223	 4580	 
 224	 4532	 
 225	 4475	 
 226	 4247	 
 227	 4112	 
 228	 4082	 
 229	 3873	 
 230	 3890	 
 231	 4046	 
 232	 4265	 
 233	 4377	 
 234	 4384	 
 235	 4644	 
 236	 4599	 
 237	 4627	 
 238	 4816	 
 239	 4776	 
 240	 4423	 
 241	 3635	 
 242	 3663	 
 243	 4226	 
 244	 6404	 
 245	 6887	 
 246	 4780	 
 247	 6971	 
 248	 8796	 
 249	 6017	 
 250	 3548	 
 251	 2016	 
 252	 1644	 
 253	 1464	 
 254	 1729	 
 255	 2008	 
