Datos que encuentra el metodo de Runge-Kutta(variable ind.	 variable dep.	 numero de thread)
0.000000	 0.785398
0.000000	 0.785461
0.000000	 0.785524
0.000000	 0.785587
0.000000	 0.785650
0.000000	 0.785712
0.000000	 0.785775
0.000000	 0.785838
0.000000	 0.785901
0.000000	 0.785964
0.000000	 0.786027
0.000000	 0.786090
0.000000	 0.786153
0.000000	 0.786216
0.000000	 0.786279
0.000000	 0.786342
0.000000	 0.786405
0.000000	 0.786468
0.000000	 0.786531
0.000000	 0.786594
0.000000	 0.786657
0.000000	 0.786720
0.000000	 0.786783
0.000000	 0.786846
0.000000	 0.786909
0.000000	 0.786972
0.000000	 0.787035
0.000000	 0.787098
0.000000	 0.787161
0.000000	 0.787224
0.000000	 0.787287
0.000000	 0.787350
0.000000	 0.787414
0.000000	 0.787477
0.000000	 0.787540
0.000000	 0.787603
0.000000	 0.787666
0.000000	 0.787729
0.000000	 0.787792
0.000000	 0.787856
0.000000	 0.787919
0.000000	 0.787982
0.000000	 0.788045
0.000000	 0.788109
0.000000	 0.788172
0.000000	 0.788235
0.000000	 0.788298
0.000000	 0.788362
0.000000	 0.788425
0.000000	 0.788488
0.000000	 0.788551
0.000000	 0.788615
0.000000	 0.788678
0.000000	 0.788741
0.000000	 0.788805
0.000000	 0.788868
0.000000	 0.788931
0.000000	 0.788995
0.000000	 0.789058
0.000000	 0.789121
0.000000	 0.789185
0.000000	 0.789248
0.000000	 0.789312
0.000000	 0.789375
0.000000	 0.789438
0.000000	 0.789502
0.000000	 0.789565
0.000000	 0.789629
0.000000	 0.789692
0.000000	 0.789756
0.000000	 0.789819
0.000000	 0.789883
0.000000	 0.789946
0.000000	 0.790010
0.000000	 0.790073
0.000000	 0.790137
0.000000	 0.790200
0.000000	 0.790264
0.000000	 0.790327
0.000000	 0.790391
0.000000	 0.790455
0.000000	 0.790518
0.000000	 0.790582
0.000000	 0.790645
0.000000	 0.790709
0.000000	 0.790773
0.000000	 0.790836
0.000000	 0.790900
0.000000	 0.790963
0.000000	 0.791027
0.000000	 0.791091
0.000000	 0.791154
0.000000	 0.791218
0.000000	 0.791282
0.000000	 0.791346
0.000000	 0.791409
0.000000	 0.791473
0.000000	 0.791537
0.000000	 0.791600
0.000000	 0.791664
0.000000	 0.791728
0.000000	 0.791792
0.000000	 0.791856
0.000000	 0.791919
0.000000	 0.791983
0.000000	 0.792047
0.000000	 0.792111
0.000000	 0.792175
0.000000	 0.792238
0.000000	 0.792302
0.000000	 0.792366
0.000000	 0.792430
0.000000	 0.792494
0.000000	 0.792558
0.000000	 0.792622
0.000000	 0.792686
0.000000	 0.792749
0.000000	 0.792813
0.000000	 0.792877
0.000000	 0.792941
0.000000	 0.793005
0.000000	 0.793069
0.000000	 0.793133
0.000000	 0.793197
0.000000	 0.793261
0.000000	 0.793325
0.000000	 0.793389
0.000000	 0.793453
0.000000	 0.793517
0.000000	 0.793581
0.000000	 0.793645
0.000000	 0.793709
0.000000	 0.793773
0.000000	 0.793837
0.000000	 0.793901
0.000000	 0.793966
0.000000	 0.794030
0.000000	 0.794094
